"","obsn_num","house_price","income","in_cali","earthquake","epsilon"
"84",84,0.495225489142989,0.100071616279886,0,0,-0.10513259225644
"85",85,0.666400125047001,0.11348056636353,0,0,-0.00100270677064774
"86",86,0.539751746550351,0.0863201464321289,0,0,0.00815101438970655
"87",87,0.708504569114026,0.104754566505682,0,0,0.0847317365856163
"88",88,0.463998903397154,0.0769796168694264,0,0,-0.0208991809499781
"89",89,0.763209642936228,0.10491679278646,0,0,0.13862567900393
"90",90,0.602260441867315,0.0891195984792844,0,0,0.0566624494708933
"91",91,0.477804766365499,0.0841457198345817,0,0,-0.0429238328074095
"92",92,0.646430296863526,0.111789574688805,0,0,-0.0125175765805009
"93",93,0.604626967625889,0.0935829359639939,0,0,0.0367122878059196
"94",94,0.631160401918617,0.10562353298109,0,0,0.003042737013169
"95",95,0.618689219120606,0.107911700649845,0,0,-0.0208692841286205
"96",96,0.39579039256865,0.0908524330475354,0,0,-0.158471772669027
"97",97,0.514015869306725,0.0813833858017483,0,0,0.00709894029798369
"98",98,0.564041588911122,0.09977983630103,0,0,-0.0348575925940274
"99",99,0.614910433464774,0.0913541897796024,0,0,0.0581394845667618
"100",100,0.829292260662127,0.12712409512992,0,0,0.0936717850125288
